0.0,-0.0
6.4014375,-0.08350000000000002
14.2515,-0.18300000000000002
23.3938125,-0.297
33.672000000000004,-0.42400000000000004
44.9296875,-0.5625
57.0105,-0.7109999999999999
69.7580625,-0.8679999999999999
83.016,-1.032
96.6279375,-1.2015
110.4375,-1.375
124.28831250000002,-1.551
138.024,-1.7280000000000002
151.48818749999998,-1.9045
164.5245,-2.0789999999999997
176.9765625,-2.25
188.68800000000005,-2.4160000000000004
199.50243750000004,-2.5755
209.26349999999996,-2.7270000000000003
217.81481250000002,-2.8690000000000007
225.0,-3.0
231.02474999999998,-3.0833749999999998
236.238,-3.092
240.69825,-3.038625
244.464,-2.936
247.59375,-2.796875
250.146,-2.634
252.17924999999997,-2.460125
253.752,-2.2879999999999994
254.92275,-2.130375
255.75,-2.0
256.29225,-1.9096249999999997
256.608,-1.8720000000000003
256.75575000000003,-1.8998750000000006
256.79400000000004,-2.0059999999999993
256.78125,-2.203125
256.77599999999995,-2.5039999999999996
256.83675,-2.9213749999999994
257.02200000000005,-3.468
257.39025000000004,-4.156624999999998
258.0,-5.0
258.65274999999997,-5.818999999999999
259.122,-6.457
259.42425000000003,-6.960500000000001
259.57599999999996,-7.3759999999999994
259.59375,-7.75
259.49399999999997,-8.129000000000001
259.29325,-8.5595
259.00800000000004,-9.088000000000001
258.65475,-9.761000000000001
258.25,-10.625
257.81025,-11.726500000000001
257.352,-13.112000000000002
256.89175,-14.828
256.446,-16.920999999999996
256.03125,-19.4375
255.66400000000002,-22.424000000000003
255.36075,-25.927
255.138,-29.993000000000006
255.01225,-34.668499999999995
255.0,-40.0
255.076625,-46.25718749999999
255.203,-53.597500000000004
255.373875,-61.8990625
255.58399999999997,-71.04
255.828125,-80.8984375
256.101,-91.35249999999999
256.397375,-102.2803125
256.71200000000005,-113.56
257.039625,-125.0696875
257.375,-136.6875
257.712875,-148.29156250000003
258.048,-159.76
258.375125,-170.97093750000002
258.68899999999996,-181.80249999999998
258.984375,-192.1328125
259.25600000000003,-201.84000000000006
259.498625,-210.8021875
259.707,-218.89749999999998
259.875875,-226.0040625
260.0,-232.0
260.12575,-237.021375
260.296,-241.321
260.50025,-244.95212499999997
260.72799999999995,-247.96800000000002
260.96875,-250.421875
261.21200000000005,-252.367
261.44725,-253.856625
261.664,-254.944
261.85175,-255.68237500000004
262.0,-256.125
262.09825,-256.32512499999996
262.13599999999997,-256.336
262.10275,-256.210875
261.98799999999994,-256.00300000000004
261.78125,-255.765625
261.47200000000004,-255.55199999999996
261.04974999999996,-255.41537500000004
260.504,-255.409
259.82425,-255.58612500000004
259.0,-256.0
258.13587500000006,-256.4854375
257.327,-256.84850000000006
256.548625,-257.0993125
255.776,-257.248
254.984375,-257.3046875
254.149,-257.27950000000004
253.245125,-257.1825625000001
252.24800000000002,-257.02399999999994
251.132875,-256.8139375
249.875,-256.5625
248.449625,-256.2798125
246.832,-255.97600000000003
244.997375,-255.66118749999998
242.92100000000002,-255.34550000000002
240.578125,-255.0390625
237.944,-254.752
234.993875,-254.4944375
231.70300000000003,-254.27649999999997
228.04662500000003,-254.1083125
224.0,-254.0
219.347125,-254.1364375
213.947,-254.65149999999997
207.88737500000002,-255.4788125
201.256,-256.55199999999996
194.140625,-257.8046875
186.629,-259.1705
178.80887500000003,-260.5830625
170.768,-261.976
162.59412500000002,-263.28293749999995
154.375,-264.4375
146.198375,-265.3733125
138.152,-266.024
130.323625,-266.3231875
122.80100000000002,-266.2045
115.671875,-265.6015625
109.024,-264.448
102.945125,-262.6774375
97.523,-260.2235
92.84537499999999,-257.0198125
89.0,-253.0
85.92543749999999,-247.91081250000002
83.46849999999999,-241.6315
81.5793125,-234.29443750000002
80.20800000000001,-226.03199999999998
79.3046875,-216.9765625
78.81949999999999,-207.2605
78.70256250000001,-197.0161875
78.904,-186.37599999999998
79.3739375,-175.4723125
80.0625,-164.4375
80.91981249999999,-153.4039375
81.89599999999999,-142.504
82.9411875,-131.87006250000002
84.00550000000001,-121.63449999999997
85.0390625,-111.9296875
85.99199999999999,-102.888
86.8144375,-94.64181250000004
87.4565,-87.3235
87.86831250000003,-81.0654375
