0.0,-0.0
-0.39868750000000003,9.7074375
-1.1995000000000002,21.709500000000002
-2.3345624999999997,35.750812499999995
-3.7360000000000007,51.576
-5.3359375,68.9296875
-7.0665,87.5565
-8.8598125,107.20106249999999
-10.648,127.60800000000003
-12.363187499999999,148.5219375
-13.9375,169.6875
-15.303062500000001,190.84931250000005
-16.392,211.752
-17.136437499999996,232.14018750000002
-17.468500000000006,251.75849999999997
-17.3203125,270.3515625
-16.623999999999995,287.6640000000001
-15.31168749999999,303.4404375
-13.3155,317.42550000000006
-10.567562500000008,329.3638125
-7.0,339.0
-2.390625,346.87393749999995
3.3550000000000004,353.7165
10.113125,359.5588125
17.76,364.432
26.171875,368.3671875
35.225,371.39549999999997
44.795625,373.5480625
54.760000000000005,374.856
64.994375,375.3504375
75.375,375.0625
85.77812500000002,374.0233125
96.08,372.264
106.15687500000001,369.81568749999997
115.885,366.70950000000005
125.140625,362.9765625
133.8,358.64799999999997
141.739375,353.7549374999999
148.83499999999998,348.3285000000001
154.96312499999996,342.3998125
160.0,336.0
163.76812499999997,328.421875
166.275,319.07
167.674375,308.143125
168.12,295.84
167.765625,282.359375
166.765,267.9
165.27187500000002,252.660625
163.44,236.84
161.423125,220.63687499999997
159.375,204.25
157.44937499999997,187.878125
155.8,171.72000000000003
154.580625,155.974375
153.945,140.84
154.046875,126.515625
155.03999999999996,113.19999999999999
157.078125,101.09187500000004
160.31500000000003,90.39000000000001
164.904375,81.29312499999997
171.0,74.0
178.8433125,68.13725
188.44150000000002,63.173
199.5969375,59.068250000000006
212.112,55.784000000000006
225.7890625,53.28125
240.43050000000002,51.521
255.83868750000002,50.46424999999999
271.81600000000003,50.072
288.1648125,50.305249999999994
304.6875,51.125
321.1864375,52.49225
337.464,54.36800000000001
353.32256249999995,56.71325
368.5645,59.48899999999999
382.9921875,62.65625
396.408,66.17600000000002
408.6143125,70.00924999999998
419.4135,74.11699999999999
428.60793750000005,78.46025
436.0,83.0
441.7500625,88.2410625
446.2205,94.6285
449.5166875,102.0336875
451.744,110.328
453.0078125,119.3828125
453.4135,129.06949999999998
453.0664375,139.25943750000002
452.072,149.824
450.53556249999997,160.6345625
448.5625,171.5625
446.2581875,182.47918750000002
443.728,193.25600000000003
441.07731249999995,203.76431250000002
438.41150000000005,213.8755
435.8359375,223.4609375
433.45599999999996,232.39200000000002
431.3770625000001,240.54006249999998
429.7045,247.7765
428.5436875000001,253.9726875
