15,-200
100.0,-200.0
189.0,-201.0
184.0,-281.0
267.0,-276.0
271.0,-374.0
349.0,-379.0
352.0,-455.0
443.0,-457.0
614.0,-450.0
1.6092389168160846,1.6092389168160846
